user_id,target_item_id,query_item,similarity_to_target,rank,history_length,most_similar_history_item
80,667,665,0.6650455594062805,7848,8,665
81,673,672,0.6880261898040771,6718,3,672
82,677,676,0.6993134021759033,5622,2,676
83,693,155,0.8404533863067627,521,8,155
84,698,697,0.7210036516189575,3926,2,697
85,703,702,0.9252476692199707,17,2,702
86,710,708,0.6705401539802551,4654,6,708
87,714,395,0.7913148403167725,1532,2,395
88,718,717,0.447821706533432,11357,2,717
89,724,115,0.7186489105224609,711,4,115
90,732,731,0.6938712000846863,5590,6,731
91,758,756,0.7382659316062927,278,8,756
92,343,761,0.8064773082733154,1776,3,761
93,767,766,0.8060094118118286,154,2,766
94,780,451,0.8292132616043091,96,8,451
95,786,785,0.7747058272361755,3415,3,785
96,791,790,0.6977459192276001,5594,2,790
97,795,794,0.8217772245407104,1839,2,794
98,800,799,0.7271742820739746,6841,2,799
99,807,806,0.7878820896148682,787,4,806
100,815,814,0.7537575960159302,427,6,814
101,820,819,0.6167542934417725,7629,2,819
102,825,824,0.6743069887161255,7699,2,824
103,949,948,0.7947971820831299,212,8,948
104,965,963,0.5780489444732666,11903,8,963
105,970,969,0.6451202630996704,9486,2,969
106,976,975,0.8366543054580688,173,6,975
107,980,949,0.7850217819213867,290,5,949
108,995,989,0.7668214440345764,1687,8,989
109,1011,1010,0.7265498638153076,4313,8,1010
110,1032,580,0.8249166011810303,65,8,580
111,599,1036,0.6653950810432434,10104,2,1036
112,1042,1041,0.6533015370368958,2777,3,1041
113,1046,429,0.7883619666099548,2344,2,429
114,137,1062,0.8048468828201294,73,8,1062
115,1066,1065,0.8466696739196777,51,2,1065
116,1071,1070,0.6447385549545288,10895,2,1070
117,1076,1074,0.8278015851974487,190,3,1074
118,1082,1081,0.9040664434432983,86,4,1081
119,1089,1088,0.7917898893356323,387,4,1088
120,1096,1093,0.7468441128730774,4251,4,1093
121,1121,1120,0.6587414145469666,9718,8,1120
122,1129,1128,0.7103022933006287,7726,6,1128
123,834,1133,0.7380355000495911,3898,4,1133
124,1141,1140,0.796717643737793,1240,8,1140
125,57,1154,0.7721132636070251,2459,8,1154
126,237,1156,0.7353209257125854,7055,2,1156
127,1161,1160,0.7680681347846985,149,2,1160
128,628,1164,0.7369810342788696,4926,4,1164
129,1172,739,0.7477280497550964,1988,4,739
130,32,1174,0.939365029335022,30,5,1174
131,1181,1180,0.9678725004196167,1,5,1180
132,1198,1195,0.7832434177398682,790,8,1195
133,34,1201,0.700176477432251,7250,3,1201
134,1207,448,0.8013969659805298,207,5,448
135,1212,1210,0.6880364418029785,7844,2,1210
136,1218,1217,0.6498152613639832,8695,3,1217
137,100,1222,0.7737389206886292,924,2,1222
138,1227,1226,0.7752972841262817,3259,3,1226
139,1230,470,0.8445716500282288,58,3,470
140,1235,1233,0.7165430784225464,3675,2,1233
141,1240,1239,0.8043919801712036,1258,4,1239
142,1249,1245,0.7940924167633057,134,6,1245
143,408,1257,0.837022066116333,126,8,1257
144,1149,1259,0.7782803177833557,3354,2,1259
145,1270,1267,0.7363300919532776,7038,8,1267
146,1278,1277,0.684126615524292,8470,7,1277
147,1298,1297,0.9023627042770386,1,8,1297
148,1305,1303,0.8717811107635498,100,6,1303
149,1310,1309,0.8669990301132202,5,3,1309
150,1316,1315,0.6499850749969482,7862,5,1315
151,1323,1318,0.8561242818832397,37,5,1318
152,1332,1330,0.6618740558624268,8663,7,1330
153,478,1334,0.6107878684997559,11344,2,1334
154,1340,1339,0.626930832862854,4712,2,1339
155,1346,1345,0.7766895294189453,451,3,1345
156,1351,1349,0.7999074459075928,1438,2,1349
157,1356,1355,0.6521768569946289,7471,3,1355
158,1363,1362,0.6828258037567139,5706,4,1362
159,1366,1365,0.6539883613586426,8230,2,1365
160,1372,1369,0.7419567108154297,1034,3,1369
161,1378,1377,0.8084060549736023,380,3,1377
162,1390,1386,0.8508009910583496,11,8,1386
163,25,1394,0.6859173774719238,8326,2,1394
164,468,1408,0.8931543231010437,37,8,1408
165,1415,783,0.6498421430587769,9586,8,783
166,1420,1419,0.6771671772003174,7791,3,1419
167,781,1431,0.7685620784759521,1534,8,1431
168,836,32,0.9124051332473755,41,6,32
169,603,1437,0.6621774435043335,8315,2,1437
170,1441,3,0.9443755149841309,4,2,3
171,1449,1448,0.7764099836349487,3286,7,1448
172,1453,1452,0.7732982635498047,1969,2,1452
173,141,1467,0.6336424946784973,10765,8,1467
174,1472,1471,0.6811323165893555,797,3,1471
175,58,1475,0.7412433624267578,3281,3,1475
176,1482,1481,0.7618999481201172,657,2,1481
177,1487,1486,0.7416843175888062,925,2,1486
178,1492,1491,0.6648275256156921,10912,2,1491
179,1497,1496,0.9104375243186951,13,2,1496
180,945,1551,0.6942455768585205,6443,8,1551
181,1555,1554,0.9665631055831909,1,2,1554
182,1560,1559,0.6717903017997742,9283,4,1559
183,1566,932,0.5977386832237244,8712,5,932
184,1571,1568,0.919845461845398,2,3,1568
185,1585,1584,0.7352102994918823,2571,8,1584
186,1045,1589,0.8717777729034424,22,4,1589
187,1597,1596,0.8617359399795532,4,5,1596
188,1201,1601,0.836152195930481,361,4,1601
189,1610,1609,0.7891640663146973,471,7,1609
190,1551,1616,0.6723745465278625,8220,4,1616
191,1623,1622,0.9324870705604553,2,5,1622
192,1628,1626,0.7440415620803833,4726,2,1626
193,235,1632,0.640702486038208,5991,2,1632
194,1644,1643,0.8209552764892578,655,8,1643
195,1650,1649,0.8127923607826233,422,3,1649
196,1149,1655,0.9467589855194092,3,5,1655
197,1661,1660,0.7122879028320312,4363,2,1660
198,1666,1665,0.9485594034194946,1,2,1665
199,1473,1672,0.8834546208381653,2,6,1672
200,1681,1680,0.6511722803115845,9764,4,1680
201,1164,1689,0.8347337245941162,147,8,1689
202,35,421,0.7427845597267151,7613,5,421
203,1699,1698,0.6377171277999878,8743,3,1698
204,1703,1702,0.7898228168487549,312,3,1702
205,1709,1708,0.6374581456184387,8049,4,1708
206,1718,1717,0.9130407571792603,2,6,1717
207,1723,1722,0.7084906101226807,7801,4,1722
208,1736,1735,0.7690783739089966,1521,8,1735
209,1743,1741,0.8745176196098328,81,6,1741
210,1752,1751,0.7443581223487854,2999,8,1751
211,1759,1758,0.7660554647445679,659,4,1758
212,1761,1760,0.7570673823356628,2487,2,1760
213,1023,1022,0.8587981462478638,26,2,1022
214,1769,210,0.7885292768478394,1621,4,210
215,1776,1774,0.7793026566505432,846,5,1774
216,1780,297,0.9389270544052124,5,3,297
217,1784,1783,0.7451821565628052,2493,2,1783
218,339,1607,0.8304965496063232,482,3,1607
219,357,1791,0.7578264474868774,1113,5,1791
220,1793,1489,0.7559418678283691,402,2,1489
221,1797,1796,0.7183299660682678,7595,6,1796
222,831,1800,0.7827731370925903,906,2,1800
223,1808,1803,0.7448679208755493,2198,5,1803
224,1813,1811,0.7050450444221497,5086,4,1811
225,1817,1816,0.7263613939285278,969,2,1816
226,1822,1821,0.8325076699256897,47,3,1821
227,1827,439,0.8758535981178284,13,4,439
228,1830,276,0.9066874384880066,57,2,276
229,1874,1873,0.7162553668022156,1155,8,1873
230,1883,1882,0.6311227083206177,10222,8,1882
231,974,1886,0.810461163520813,404,3,1886
232,1692,88,0.6903876662254333,3957,2,88
233,1894,1893,0.5879672169685364,10613,3,1893
234,1905,1904,0.7685165405273438,2913,8,1904
235,257,1910,0.7541908621788025,5327,8,1910
236,1917,1826,0.7306956648826599,6145,2,1826
237,1922,1921,0.6267188787460327,11068,2,1921
238,1591,1080,0.7239280939102173,2058,2,1080
239,419,1927,0.5912867188453674,7116,3,1927
240,1932,1931,0.7473773956298828,3996,3,1931
241,1938,1937,0.5737355947494507,11898,4,1937
242,1943,250,0.7143975496292114,6596,3,250
243,537,1945,0.7359530925750732,1986,2,1945
244,396,276,0.9472651481628418,2,4,276
245,1976,1975,0.81138676404953,590,8,1975
246,1482,1980,0.7194681167602539,1562,3,1980
247,1983,1982,0.5860720872879028,8686,3,1982
248,1989,1988,0.8569198846817017,92,3,1988
249,1993,1992,0.7995697259902954,1394,3,1992
250,49,1998,0.7636581659317017,3688,4,1998
251,1434,2001,0.8487237691879272,14,2,2001
252,1607,2004,0.7930384874343872,448,2,2004
253,2008,1394,0.8455862998962402,66,3,1394
254,1275,470,0.6242722868919373,4788,2,470
255,771,2014,0.9006022214889526,7,3,2014
256,2018,2017,0.7639578580856323,2936,4,2017
257,1185,2027,0.7348863482475281,2326,8,2027
258,469,2039,0.7060892581939697,3559,8,2039
259,901,2043,0.6575506925582886,7902,2,2043
260,375,420,0.786367654800415,2970,8,420
261,2059,2057,0.6881301403045654,3655,7,2057
262,1521,2067,0.6390640735626221,5499,7,2067
263,2071,2070,0.8733961582183838,6,4,2070
264,720,2079,0.6519107222557068,9328,6,2079
265,1213,2083,0.6772680282592773,6729,3,2083
266,2088,2087,0.9557093381881714,1,2,2087
267,2094,2093,0.7446560263633728,1633,4,2093
268,2106,2105,0.7278532981872559,204,8,2105
269,2110,230,0.7601180076599121,3532,2,230
270,2114,573,0.8245478272438049,229,4,573
271,2118,2117,0.9068536758422852,7,2,2117
272,238,2133,0.7722532749176025,712,8,2133
273,614,2097,0.8155771493911743,765,6,2097
274,2147,2146,0.9165547490119934,43,8,2146
275,412,2150,0.5588198900222778,11836,3,2150
276,2154,13,0.8173714876174927,41,2,13
277,618,2160,0.8766651153564453,40,5,2160
278,346,2164,0.7213729023933411,6545,6,2164
279,1405,2167,0.7537820339202881,2827,2,2167
280,2174,2173,0.7474089860916138,4745,4,2173
281,1862,1343,0.7708994150161743,2813,8,1343
282,1999,2184,0.7646538019180298,1048,4,2184
283,2204,2203,0.6439319849014282,9745,8,2203
284,2208,1379,0.9064184427261353,4,3,1379
285,2212,1014,0.6883571743965149,2483,2,1014
286,1818,2215,0.8744960427284241,51,4,2215
287,1691,2218,0.7232978940010071,444,4,2218
288,2226,2225,0.7728583812713623,581,6,2225
289,24,2067,0.7756780385971069,177,3,2067
290,2232,2230,0.9213147163391113,13,5,2230
291,263,296,0.7181179523468018,6111,2,296
292,1451,1931,0.7920370101928711,1245,3,1931
293,2245,1533,0.7432763576507568,847,8,1533
294,2252,2251,0.6330533623695374,5781,8,2251
295,2256,2255,0.891142725944519,2,3,2255
296,2260,1935,0.6584977507591248,6668,3,1935
297,2264,1867,0.7522489428520203,2733,5,1867
298,2268,1826,0.6980278491973877,8920,4,1826
299,2272,1601,0.6928762197494507,7430,5,1601
300,1993,2281,0.8013006448745728,998,8,2281
301,1128,1127,0.9359083771705627,2,2,1127
302,2289,2288,0.8882405757904053,13,4,2288
303,2293,2291,0.8987420201301575,44,2,2291
304,69,71,0.8886486291885376,5,8,71
305,1467,2308,0.6822344064712524,9243,2,2308
306,2318,722,0.7367344498634338,3310,8,722
307,2325,2324,0.8367660045623779,210,7,2324
308,2329,17,0.6884037256240845,5872,2,17
309,1622,1620,0.9057190418243408,7,2,1620
310,2337,1986,0.8838342428207397,70,7,1986
311,2340,3,0.6451113224029541,5542,7,3
312,2345,2342,0.8823292255401611,13,5,2342
313,2349,978,0.9195051193237305,15,2,978
314,1197,1195,0.8425347208976746,214,8,1195
315,2367,2366,0.9299547672271729,2,5,2366
316,1241,2370,0.7777736783027649,1306,2,2370
317,2372,1045,0.8665993213653564,60,3,1045
318,2376,1528,0.6627812385559082,7377,4,1528
319,2087,2379,0.9079549312591553,8,2,2379
320,2382,1485,0.7680965662002563,2775,3,1485
321,900,501,0.723631739616394,1351,3,501
322,2199,2390,0.7107214331626892,7817,4,2390
323,2396,2395,0.758018970489502,2272,5,2395
324,2403,2202,0.7176828384399414,4879,6,2202
325,2408,2405,0.787942111492157,56,3,2405
326,2413,2412,0.6373104453086853,4995,2,2412
327,2052,2416,0.7805489301681519,1827,5,2416
328,2420,2419,0.8496848940849304,8,2,2419
329,480,2426,0.7198173999786377,5151,7,2426
330,2431,2430,0.8169748187065125,79,5,2430
331,2436,2082,0.9077943563461304,5,3,2082
332,2441,2440,0.6836373209953308,5971,7,2440
333,2446,2445,0.6849506497383118,4588,3,2445
334,1278,2449,0.7813043594360352,26,2,2449
335,1193,2458,0.6881729364395142,10537,8,2458
336,360,1388,0.7436400651931763,1220,2,1388
337,2463,2462,0.6996197700500488,9620,2,2462
338,2468,2467,0.7234815359115601,1206,2,2467
339,2473,2471,0.7703137397766113,1152,4,2471
340,2478,2477,0.6303976774215698,3614,3,2477
341,136,1114,0.6563898324966431,9070,4,1114
342,2377,2484,0.7195279002189636,4001,4,2484
343,2493,2487,0.6487573385238647,9601,8,2487
344,783,2497,0.6725678443908691,5354,2,2497
345,177,2229,0.9041205644607544,12,3,2229
346,2508,2501,0.5915584564208984,10408,8,2501
347,82,168,0.8742574453353882,59,2,168
348,149,2514,0.8811681270599365,23,3,2514
349,2522,2521,0.711228609085083,1557,6,2521
350,56,2529,0.7278735637664795,6473,8,2529
351,1026,730,0.7783821821212769,2194,2,730
352,1129,2533,0.7330443859100342,3205,2,2533
353,2537,2536,0.712792158126831,425,2,2536
354,336,2540,0.6903508901596069,8497,2,2540
355,1504,2544,0.7365901470184326,1084,2,2544
356,2551,2549,0.8303581476211548,396,8,2549
357,470,71,0.6846046447753906,7316,5,71
358,2561,531,0.7465784549713135,3343,8,531
359,2566,2565,0.7429737448692322,851,2,2565
360,2576,2574,0.7797162532806396,1730,8,2574
361,2579,2578,0.743206262588501,3718,2,2578
362,2584,2583,0.7433062791824341,916,2,2583
363,2406,2588,0.654628574848175,9210,3,2588
364,2594,2593,0.6863014698028564,4875,3,2593
365,2599,2598,0.745267391204834,5291,2,2598
366,2079,2601,0.888553261756897,1,4,2601
367,682,2604,0.7607724666595459,1884,7,2604
368,2608,2293,0.7142013907432556,5677,4,2293
369,2610,2609,0.7354586124420166,4889,2,2609
370,2614,2612,0.8177425861358643,83,2,2612
371,2616,1571,0.7105607986450195,4586,4,1571
372,1401,2620,0.6446682810783386,10721,5,2620
373,2623,2622,0.8463831543922424,5,3,2622
374,2627,2626,0.6599822044372559,6932,3,2626
375,2380,2630,0.8173651695251465,319,3,2630
376,261,2272,0.7214190363883972,3301,2,2272
377,2110,2636,0.7980583906173706,182,6,2636
378,2640,608,0.6721415519714355,7607,2,608
379,2644,2643,0.6984402537345886,5465,3,2643
380,709,2645,0.7061201333999634,3116,2,2645
381,1888,1991,0.9136395454406738,8,5,1991
382,2653,2652,0.6388550400733948,10672,5,2652
383,2655,1778,0.7894209623336792,818,3,1778
384,2657,1070,0.7956550121307373,605,3,1070
385,2181,2661,0.6445445418357849,9765,5,2661
386,2664,2663,0.6010428071022034,10163,5,2663
387,2668,2667,0.7731717824935913,2750,2,2667
388,2675,2506,0.9017137289047241,6,8,2506
389,2681,2680,0.8677016496658325,41,5,2680
390,57,2406,0.7117223739624023,3875,5,2406
391,1329,2688,0.6803382635116577,8875,2,2688
392,2690,2689,0.7194227576255798,5341,2,2689
393,2695,2694,0.6759605407714844,6101,2,2694
394,158,752,0.8307102918624878,32,8,752
395,53,2718,0.7379752397537231,3313,8,2718
396,2720,1479,0.9440983533859253,1,2,1479
397,2724,1572,0.7359118461608887,6909,8,1572
398,2728,83,0.8200833201408386,1294,2,83
399,2732,2731,0.7265212535858154,814,2,2731
400,2735,2230,0.5242425799369812,9923,3,2230
401,622,2736,0.758263349533081,2238,2,2736
402,2149,2740,0.7651269435882568,291,3,2740
403,2754,2753,0.9132077097892761,1,8,2753
404,917,2758,0.7123762369155884,6025,4,2758
405,2762,2761,0.7947337031364441,657,2,2761
406,2771,2770,0.7687070369720459,1396,8,2770
407,2777,1236,0.8349871635437012,27,6,1236
408,2786,2785,0.7136467695236206,5779,8,2785
409,2803,2799,0.7604531645774841,533,8,2799
410,2807,2806,0.880759596824646,74,4,2806
411,1029,2809,0.7137279510498047,1432,3,2809
412,2816,1826,0.7484030723571777,4339,6,1826
413,2664,2821,0.6168079972267151,11236,5,2821
414,2823,2100,0.7766784429550171,267,2,2100
415,2834,2832,0.7756538987159729,1136,8,2832
416,734,310,0.7810786962509155,95,2,310
417,2838,1835,0.7738891243934631,2817,2,1835
418,2842,2841,0.758821964263916,613,2,2841
419,528,2845,0.7302178740501404,5167,3,2845
420,122,2454,0.7624646425247192,2274,5,2454
421,2853,2849,0.8814289569854736,181,5,2849
422,118,1186,0.7392117977142334,5351,8,1186
423,2866,2416,0.788572371006012,1336,3,2416
424,2870,1226,0.7535368204116821,4658,4,1226
425,2878,2877,0.8460664749145508,457,8,2877
426,2352,1385,0.8445681929588318,38,3,1385
427,470,2882,0.699543297290802,8786,3,2882
428,336,2886,0.664691686630249,8713,2,2886
429,2896,2895,0.7876360416412354,106,8,2895
430,2899,300,0.8748490214347839,27,3,300
431,1226,834,0.9225597381591797,13,2,834
432,2906,2905,0.757919430732727,1805,3,2905
433,677,2910,0.7776720523834229,2483,4,2910
434,134,2912,0.7287334203720093,394,2,2912
435,2915,87,0.6376838684082031,7815,3,87
436,2440,3,0.5962573289871216,10406,2,3
437,1748,2920,0.6147900819778442,9403,2,2920
438,2028,276,0.8978975415229797,96,2,276
439,2928,2927,0.6894108057022095,1586,3,2927
440,2935,2933,0.7393395304679871,2925,6,2933
441,2380,1154,0.7969541549682617,1087,8,1154
442,2944,2943,0.9360754489898682,5,2,2943
443,2612,2962,0.912455677986145,17,8,2962
444,1211,2965,0.694935142993927,7889,2,2965
445,238,2968,0.7030338644981384,6497,2,2968
446,2972,2971,0.8567229509353638,24,4,2971
447,2974,901,0.7026773691177368,4962,2,901
448,2979,2977,0.6774611473083496,7983,3,2977
449,1359,2178,0.6875187158584595,8167,3,2178
450,2984,2983,0.723220944404602,516,5,2983
451,1030,2988,0.6751419305801392,7670,3,2988
452,2994,2993,0.6272658109664917,10329,5,2993
453,3002,999,0.7707085609436035,3139,8,999
454,3009,3006,0.7114518880844116,8899,8,3006
455,1906,3018,0.7721980810165405,114,8,3018
456,3023,2091,0.8113927841186523,288,6,2091
457,3028,1446,0.7707610130310059,4069,6,1446
458,3032,3031,0.7576979994773865,4362,2,3031
459,3038,3037,0.9198626279830933,15,4,3037
460,3042,3041,0.5670654773712158,11269,2,3041
461,135,3047,0.6862331032752991,9441,8,3047
462,3052,3051,0.7534496188163757,4305,2,3051
463,3073,1674,0.6892153024673462,2575,8,1674
464,3077,1842,0.6871976852416992,7580,3,1842
465,1840,3080,0.7686949968338013,2977,2,3080
466,3083,1434,0.8216603994369507,730,3,1434
467,2922,607,0.7424063682556152,2583,3,607
468,3091,3089,0.6683778762817383,2520,6,3089
469,1888,3095,0.7056437730789185,5650,3,3095
470,2268,3100,0.7308999300003052,6750,3,3100
471,3104,3103,0.7158910036087036,7661,2,3103
472,455,429,0.8471986055374146,388,2,429
473,3111,187,0.7427053451538086,4297,8,187
474,1645,1776,0.76912522315979,3793,8,1776
475,3120,3119,0.6743913292884827,10754,3,3119
476,3124,3123,0.5935893058776855,11210,4,3123
477,1573,15,0.7331003546714783,3846,3,15
478,3132,396,0.9085606336593628,55,3,396
479,3138,1615,0.6649986505508423,9545,8,1615
480,691,3141,0.8757903575897217,5,2,3141
481,2980,51,0.7503646016120911,2622,3,51
482,3146,3145,0.7586796283721924,1066,5,3145
483,3156,3155,0.7264832258224487,921,8,3155
484,667,3183,0.950676441192627,1,8,3183
485,3188,334,0.8013036847114563,911,5,334
486,3193,67,0.8493434190750122,79,6,67
487,525,2961,0.6858479380607605,1464,8,2961
488,3202,3201,0.7917357683181763,1541,3,3201
489,3205,3204,0.798582136631012,289,2,3204
490,3211,3210,0.5745342969894409,10824,8,3210
491,3217,3215,0.8410118222236633,635,4,3215
492,3224,3223,0.9210218191146851,4,5,3223
493,2724,3228,0.6845719814300537,9522,3,3228
494,2068,3232,0.8374930620193481,210,2,3232
495,3236,3235,0.6791654825210571,5491,2,3235
496,2504,3240,0.7931752800941467,255,7,3240
497,2176,648,0.8505859375,102,2,648
498,177,470,0.9210616946220398,8,2,470
499,3247,3246,0.7319908142089844,5424,4,3246
500,88,3250,0.6640772223472595,9022,2,3250
501,3252,2473,0.780481219291687,2324,4,2473
502,3255,3254,0.7271504402160645,738,2,3254
503,1442,3258,0.9782298803329468,1,2,3258
504,1241,1434,0.774469256401062,3194,5,1434
505,3262,2211,0.7427948117256165,1267,2,2211
506,253,3264,0.8528099060058594,77,2,3264
507,1142,3272,0.7308485507965088,5094,8,3272
508,3278,3277,0.7596502304077148,715,6,3277
509,3282,3280,0.7851129770278931,704,3,3280
510,3292,3291,0.592939019203186,10478,8,3291
511,3076,985,0.8473255634307861,10,2,985
512,3298,2894,0.7552410960197449,2059,3,2894
513,1213,216,0.6647586822509766,8924,2,216
514,3307,3306,0.8827967643737793,23,4,3306
515,2364,3312,0.7781029939651489,1615,5,3312
516,3314,291,0.8089283108711243,1638,2,291
517,3321,2112,0.7503830790519714,1047,7,2112
518,1860,446,0.8126779794692993,378,2,446
519,3327,3324,0.7623264193534851,999,3,3324
520,612,3334,0.7304211854934692,3816,6,3334
521,3340,3339,0.7125592231750488,6976,8,3339
522,1702,630,0.7893443703651428,541,5,630
523,856,1375,0.7958372831344604,862,2,1375
524,3347,1356,0.780213475227356,444,3,1356
525,3352,3349,0.8916261792182922,17,3,3349
526,3357,31,0.7792955636978149,2312,4,31
527,3359,126,0.6651695966720581,4622,4,126
528,2222,3362,0.9195739030838013,12,8,3362
529,97,3367,0.7205883264541626,810,4,3367
530,3075,3,0.6535096168518066,4569,3,3
531,117,1839,0.7887401580810547,1882,5,1839
532,3378,2782,0.7737502455711365,2078,5,2782
533,3381,145,0.8237204551696777,1173,2,145
534,3384,2068,0.7562390565872192,4316,3,2068
535,2725,3389,0.6121253967285156,11057,3,3389
536,3395,3394,0.949931263923645,1,8,3394
537,875,1999,0.861562967300415,267,3,1999
538,3403,3402,0.5765426158905029,11465,4,3402
539,3405,3222,0.7078410387039185,7505,2,3222
540,57,51,0.9160046577453613,10,2,51
541,3410,3360,0.6658980846405029,6743,5,3360
542,3416,1129,0.7279403209686279,5505,8,1129
543,3420,2243,0.779781699180603,1727,2,2243
544,1673,1674,0.9161124229431152,6,6,1674
545,293,1164,0.7949246168136597,704,2,1164
546,1073,1477,0.8947828412055969,13,3,1477
547,1894,3428,0.6640159487724304,7764,3,3428
548,3433,3432,0.6504642367362976,10921,4,3432
549,3448,603,0.6528921127319336,7942,8,603
550,2182,3452,0.7596766948699951,1628,2,3452
551,3454,2966,0.8038663268089294,702,4,2966
552,3459,3457,0.801645040512085,203,3,3457
553,3462,2934,0.8634192943572998,41,2,2934
554,3471,3470,0.7730154991149902,782,8,3470
555,3280,3473,0.730374276638031,2394,3,3473
556,1045,489,0.8658425807952881,102,2,489
557,2224,3477,0.8779196739196777,51,2,3477
558,3482,2211,0.7390890121459961,1488,6,2211
559,3010,616,0.6454704999923706,7327,8,616
560,3494,3493,0.8417494893074036,144,4,3493
561,2364,3501,0.780396580696106,2492,8,3501
562,1523,3503,0.7296907901763916,2059,2,3503
563,532,3504,0.7969988584518433,392,3,3504
564,3508,3507,0.7817544341087341,1246,2,3507
565,3510,396,0.7832093834877014,2817,2,396
566,3515,3514,0.7006542086601257,5597,3,3514
567,3518,3408,0.836566686630249,239,2,3408
568,897,3529,0.7955101728439331,320,8,3529
569,3534,3533,0.7349704504013062,5865,2,3533
570,1852,1842,0.921169638633728,5,8,1842
571,3543,3542,0.7298926115036011,1825,8,3542
572,1923,1985,0.758364200592041,2754,3,1985
573,3548,996,0.6129952669143677,10532,3,996
574,3553,573,0.7477746605873108,5049,3,573
575,778,3182,0.7422347664833069,5776,8,3182
576,2388,3565,0.7957362532615662,332,4,3565
577,3576,3574,0.870483934879303,100,8,3574
578,185,37,0.7261065244674683,3425,2,37
579,3579,3185,0.8666012287139893,176,2,3185
580,3583,2108,0.7340337038040161,354,5,2108
581,1278,2426,0.6866836547851562,7577,3,2426
582,3588,3587,0.8434649705886841,39,2,3587
583,2416,3590,0.9259411096572876,6,2,3590
584,3613,3607,0.8259685635566711,36,8,3607
585,1418,3578,0.7655884027481079,3240,3,3578
586,3618,3617,0.7466893196105957,4087,2,3617
587,381,561,0.7131615877151489,6024,2,561
588,3626,3625,0.7175478935241699,5339,5,3625
589,3630,88,0.7612797021865845,659,2,88
590,3640,2750,0.9106210470199585,2,8,2750
591,3644,3643,0.7266855239868164,5893,2,3643
